valid_time,latitude,longitude,d2m
2020-01-04 19:00:00,4.500000000000837,-74.20000000000351,280.70984
2020-01-04 20:00:00,4.500000000000837,-74.20000000000351,281.32202
2020-01-04 21:00:00,4.500000000000837,-74.20000000000351,281.66382
2020-01-04 22:00:00,4.500000000000837,-74.20000000000351,282.23047
2020-01-04 23:00:00,4.500000000000837,-74.20000000000351,282.53125
2020-01-05 00:00:00,4.500000000000837,-74.20000000000351,282.59204
2020-01-05 01:00:00,4.500000000000837,-74.20000000000351,282.8442
2020-01-05 02:00:00,4.500000000000837,-74.20000000000351,282.7718
2020-01-05 03:00:00,4.500000000000837,-74.20000000000351,282.49042
2020-01-05 04:00:00,4.500000000000837,-74.20000000000351,282.1652
2020-01-05 05:00:00,4.500000000000837,-74.20000000000351,281.80997
2020-01-05 06:00:00,4.500000000000837,-74.20000000000351,281.35077
2020-01-05 07:00:00,4.500000000000837,-74.20000000000351,279.61673
2020-01-05 08:00:00,4.500000000000837,-74.20000000000351,279.41098
2020-01-05 09:00:00,4.500000000000837,-74.20000000000351,279.13605
2020-01-05 10:00:00,4.500000000000837,-74.20000000000351,278.96814
2020-01-05 11:00:00,4.500000000000837,-74.20000000000351,278.71976
2020-01-05 12:00:00,4.500000000000837,-74.20000000000351,279.13037
2020-01-05 13:00:00,4.500000000000837,-74.20000000000351,280.26337
2020-01-05 14:00:00,4.500000000000837,-74.20000000000351,280.22406
2020-01-05 15:00:00,4.500000000000837,-74.20000000000351,280.34613
2020-01-05 16:00:00,4.500000000000837,-74.20000000000351,280.26495
2020-01-05 17:00:00,4.500000000000837,-74.20000000000351,280.43015
2020-01-05 18:00:00,4.500000000000837,-74.20000000000351,281.114
2020-01-05 19:00:00,4.500000000000837,-74.20000000000351,280.92596
2020-01-05 20:00:00,4.500000000000837,-74.20000000000351,281.42255
2020-01-05 21:00:00,4.500000000000837,-74.20000000000351,281.87634
2020-01-05 22:00:00,4.500000000000837,-74.20000000000351,282.11343
2020-01-05 23:00:00,4.500000000000837,-74.20000000000351,282.33243
2020-01-06 00:00:00,4.500000000000837,-74.20000000000351,282.53796
2020-01-06 01:00:00,4.500000000000837,-74.20000000000351,282.84192
2020-01-06 02:00:00,4.500000000000837,-74.20000000000351,282.89307
2020-01-06 03:00:00,4.500000000000837,-74.20000000000351,282.76923
2020-01-06 04:00:00,4.500000000000837,-74.20000000000351,282.57098
2020-01-06 05:00:00,4.500000000000837,-74.20000000000351,282.4308
2020-01-06 06:00:00,4.500000000000837,-74.20000000000351,282.1079
2020-01-06 07:00:00,4.500000000000837,-74.20000000000351,280.74908
2020-01-06 08:00:00,4.500000000000837,-74.20000000000351,280.4928
2020-01-06 09:00:00,4.500000000000837,-74.20000000000351,280.59802
2020-01-06 10:00:00,4.500000000000837,-74.20000000000351,280.16223
2020-01-06 11:00:00,4.500000000000837,-74.20000000000351,279.7372
2020-01-06 12:00:00,4.500000000000837,-74.20000000000351,280.08154
2020-01-06 13:00:00,4.500000000000837,-74.20000000000351,280.8896
2020-01-06 14:00:00,4.500000000000837,-74.20000000000351,281.18988
2020-01-06 15:00:00,4.500000000000837,-74.20000000000351,280.82922
2020-01-06 16:00:00,4.500000000000837,-74.20000000000351,281.22913
2020-01-06 17:00:00,4.500000000000837,-74.20000000000351,281.26636
2020-01-06 18:00:00,4.500000000000837,-74.20000000000351,281.47415
2020-01-06 19:00:00,4.500000000000837,-74.20000000000351,281.57996
2020-01-06 20:00:00,4.500000000000837,-74.20000000000351,282.8786
2020-01-06 21:00:00,4.500000000000837,-74.20000000000351,282.88885
2020-01-06 22:00:00,4.500000000000837,-74.20000000000351,282.5459
2020-01-06 23:00:00,4.500000000000837,-74.20000000000351,282.8849
2020-01-07 00:00:00,4.500000000000837,-74.20000000000351,282.39777
2020-01-07 01:00:00,4.500000000000837,-74.20000000000351,281.83026
2020-01-07 02:00:00,4.500000000000837,-74.20000000000351,281.76425
2020-01-07 03:00:00,4.500000000000837,-74.20000000000351,281.68698
2020-01-07 04:00:00,4.500000000000837,-74.20000000000351,281.60776
2020-01-07 05:00:00,4.500000000000837,-74.20000000000351,281.5012
2020-01-07 06:00:00,4.500000000000837,-74.20000000000351,281.3263
2020-01-07 07:00:00,4.500000000000837,-74.20000000000351,280.6435
2020-01-07 08:00:00,4.500000000000837,-74.20000000000351,280.45453
2020-01-07 09:00:00,4.500000000000837,-74.20000000000351,280.23398
2020-01-07 10:00:00,4.500000000000837,-74.20000000000351,279.88202
2020-01-07 11:00:00,4.500000000000837,-74.20000000000351,279.64777
2020-01-07 12:00:00,4.500000000000837,-74.20000000000351,280.39352
2020-01-07 13:00:00,4.500000000000837,-74.20000000000351,281.41034
2020-01-07 14:00:00,4.500000000000837,-74.20000000000351,280.92627
2020-01-07 15:00:00,4.500000000000837,-74.20000000000351,280.58356
2020-01-07 16:00:00,4.500000000000837,-74.20000000000351,280.293
2020-01-07 17:00:00,4.500000000000837,-74.20000000000351,280.10187
2020-01-07 18:00:00,4.500000000000837,-74.20000000000351,280.3056
2020-01-07 19:00:00,4.500000000000837,-74.20000000000351,279.2718
2020-01-07 20:00:00,4.500000000000837,-74.20000000000351,279.67102
2020-01-07 21:00:00,4.500000000000837,-74.20000000000351,280.36194
2020-01-07 22:00:00,4.500000000000837,-74.20000000000351,280.99512
2020-01-07 23:00:00,4.500000000000837,-74.20000000000351,281.87585
2020-01-08 00:00:00,4.500000000000837,-74.20000000000351,281.98117
2020-01-08 01:00:00,4.500000000000837,-74.20000000000351,281.91394
2020-01-08 02:00:00,4.500000000000837,-74.20000000000351,281.7591
2020-01-08 03:00:00,4.500000000000837,-74.20000000000351,281.44647
2020-01-08 04:00:00,4.500000000000837,-74.20000000000351,281.1389
2020-01-08 05:00:00,4.500000000000837,-74.20000000000351,280.83194
2020-01-08 06:00:00,4.500000000000837,-74.20000000000351,280.3817
2020-01-08 07:00:00,4.500000000000837,-74.20000000000351,279.47632
2020-01-08 08:00:00,4.500000000000837,-74.20000000000351,279.37292
2020-01-08 09:00:00,4.500000000000837,-74.20000000000351,279.16132
2020-01-08 10:00:00,4.500000000000837,-74.20000000000351,278.7865
2020-01-08 11:00:00,4.500000000000837,-74.20000000000351,278.38153
2020-01-08 12:00:00,4.500000000000837,-74.20000000000351,278.51508
2020-01-08 13:00:00,4.500000000000837,-74.20000000000351,278.14563
2020-01-08 14:00:00,4.500000000000837,-74.20000000000351,277.90997
2020-01-08 15:00:00,4.500000000000837,-74.20000000000351,277.72852
2020-01-08 16:00:00,4.500000000000837,-74.20000000000351,277.84756
2020-01-08 17:00:00,4.500000000000837,-74.20000000000351,277.21857
2020-01-08 18:00:00,4.500000000000837,-74.20000000000351,277.18884
2020-01-08 19:00:00,4.500000000000837,-74.20000000000351,275.76303
2020-01-08 20:00:00,4.500000000000837,-74.20000000000351,276.08997
2020-01-08 21:00:00,4.500000000000837,-74.20000000000351,277.0323
2020-01-08 22:00:00,4.500000000000837,-74.20000000000351,278.9958
2020-01-08 23:00:00,4.500000000000837,-74.20000000000351,280.47992
2020-01-09 00:00:00,4.500000000000837,-74.20000000000351,280.56934
2020-01-09 01:00:00,4.500000000000837,-74.20000000000351,279.7813
2020-01-09 02:00:00,4.500000000000837,-74.20000000000351,279.35873
2020-01-09 03:00:00,4.500000000000837,-74.20000000000351,278.78094
2020-01-09 04:00:00,4.500000000000837,-74.20000000000351,278.20294
2020-01-09 05:00:00,4.500000000000837,-74.20000000000351,277.75638
2020-01-09 06:00:00,4.500000000000837,-74.20000000000351,277.3725
2020-01-09 07:00:00,4.500000000000837,-74.20000000000351,277.41138
2020-01-09 08:00:00,4.500000000000837,-74.20000000000351,277.17792
2020-01-09 09:00:00,4.500000000000837,-74.20000000000351,276.97717
2020-01-09 10:00:00,4.500000000000837,-74.20000000000351,276.79657
2020-01-09 11:00:00,4.500000000000837,-74.20000000000351,276.73816
2020-01-09 12:00:00,4.500000000000837,-74.20000000000351,277.33597
2020-01-09 13:00:00,4.500000000000837,-74.20000000000351,278.77518
2020-01-09 14:00:00,4.500000000000837,-74.20000000000351,278.3731
2020-01-09 15:00:00,4.500000000000837,-74.20000000000351,277.81805
2020-01-09 16:00:00,4.500000000000837,-74.20000000000351,277.1621
2020-01-09 17:00:00,4.500000000000837,-74.20000000000351,276.7481
2020-01-09 18:00:00,4.500000000000837,-74.20000000000351,277.12704
2020-01-09 19:00:00,4.500000000000837,-74.20000000000351,276.31857
2020-01-09 20:00:00,4.500000000000837,-74.20000000000351,276.48654
2020-01-09 21:00:00,4.500000000000837,-74.20000000000351,277.43353
2020-01-09 22:00:00,4.500000000000837,-74.20000000000351,278.81317
2020-01-09 23:00:00,4.500000000000837,-74.20000000000351,280.06555
2020-01-10 00:00:00,4.500000000000837,-74.20000000000351,280.2938
2020-01-10 01:00:00,4.500000000000837,-74.20000000000351,280.42743
2020-01-10 02:00:00,4.500000000000837,-74.20000000000351,280.0724
2020-01-10 03:00:00,4.500000000000837,-74.20000000000351,279.71857
2020-01-10 04:00:00,4.500000000000837,-74.20000000000351,279.35315
2020-01-10 05:00:00,4.500000000000837,-74.20000000000351,279.0011
2020-01-10 06:00:00,4.500000000000837,-74.20000000000351,278.62164
2020-01-10 07:00:00,4.500000000000837,-74.20000000000351,278.86255
2020-01-10 08:00:00,4.500000000000837,-74.20000000000351,278.4416
2020-01-10 09:00:00,4.500000000000837,-74.20000000000351,277.89594
2020-01-10 10:00:00,4.500000000000837,-74.20000000000351,277.48425
2020-01-10 11:00:00,4.500000000000837,-74.20000000000351,277.1815
2020-01-10 12:00:00,4.500000000000837,-74.20000000000351,277.20523
2020-01-10 13:00:00,4.500000000000837,-74.20000000000351,277.37378
2020-01-10 14:00:00,4.500000000000837,-74.20000000000351,275.2371
2020-01-10 15:00:00,4.500000000000837,-74.20000000000351,274.51746
2020-01-10 16:00:00,4.500000000000837,-74.20000000000351,274.4861
2020-01-10 17:00:00,4.500000000000837,-74.20000000000351,274.34576
2020-01-10 18:00:00,4.500000000000837,-74.20000000000351,274.1958
2020-01-10 19:00:00,4.500000000000837,-74.20000000000351,273.27783
2020-01-10 20:00:00,4.500000000000837,-74.20000000000351,273.17572
2020-01-10 21:00:00,4.500000000000837,-74.20000000000351,273.37128
2020-01-10 22:00:00,4.500000000000837,-74.20000000000351,273.8004
2020-01-10 23:00:00,4.500000000000837,-74.20000000000351,274.54
2020-01-11 00:00:00,4.500000000000837,-74.20000000000351,275.24878
2020-01-11 01:00:00,4.500000000000837,-74.20000000000351,275.83997
2020-01-11 02:00:00,4.500000000000837,-74.20000000000351,275.93237
2020-01-11 03:00:00,4.500000000000837,-74.20000000000351,275.91156
2020-01-11 04:00:00,4.500000000000837,-74.20000000000351,275.82794
2020-01-11 05:00:00,4.500000000000837,-74.20000000000351,275.76138
2020-01-11 06:00:00,4.500000000000837,-74.20000000000351,275.7777
2020-01-11 07:00:00,4.500000000000837,-74.20000000000351,275.66614
2020-01-11 08:00:00,4.500000000000837,-74.20000000000351,275.84912
2020-01-11 09:00:00,4.500000000000837,-74.20000000000351,276.07526
2020-01-11 10:00:00,4.500000000000837,-74.20000000000351,276.25226
2020-01-11 11:00:00,4.500000000000837,-74.20000000000351,276.42548
2020-01-11 12:00:00,4.500000000000837,-74.20000000000351,276.9367
2020-01-11 13:00:00,4.500000000000837,-74.20000000000351,276.9176
2020-01-11 14:00:00,4.500000000000837,-74.20000000000351,276.92215
2020-01-11 15:00:00,4.500000000000837,-74.20000000000351,276.74042
2020-01-11 16:00:00,4.500000000000837,-74.20000000000351,276.5196
2020-01-11 17:00:00,4.500000000000837,-74.20000000000351,276.9428
2020-01-11 18:00:00,4.500000000000837,-74.20000000000351,277.19366
2020-01-11 19:00:00,4.500000000000837,-74.20000000000351,277.44238
2020-01-11 20:00:00,4.500000000000837,-74.20000000000351,277.2964
2020-01-11 21:00:00,4.500000000000837,-74.20000000000351,277.18842
2020-01-11 22:00:00,4.500000000000837,-74.20000000000351,277.40897
2020-01-11 23:00:00,4.500000000000837,-74.20000000000351,278.83704
2020-01-12 00:00:00,4.500000000000837,-74.20000000000351,279.2829
2020-01-12 01:00:00,4.500000000000837,-74.20000000000351,279.29874
2020-01-12 02:00:00,4.500000000000837,-74.20000000000351,279.17874
2020-01-12 03:00:00,4.500000000000837,-74.20000000000351,279.13385
2020-01-12 04:00:00,4.500000000000837,-74.20000000000351,278.98712
2020-01-12 05:00:00,4.500000000000837,-74.20000000000351,278.67996
2020-01-12 06:00:00,4.500000000000837,-74.20000000000351,278.4973
2020-01-12 07:00:00,4.500000000000837,-74.20000000000351,278.57196
2020-01-12 08:00:00,4.500000000000837,-74.20000000000351,278.42706
2020-01-12 09:00:00,4.500000000000837,-74.20000000000351,278.28033
2020-01-12 10:00:00,4.500000000000837,-74.20000000000351,278.1602
2020-01-12 11:00:00,4.500000000000837,-74.20000000000351,278.14868
2020-01-12 12:00:00,4.500000000000837,-74.20000000000351,278.36914
2020-01-12 13:00:00,4.500000000000837,-74.20000000000351,278.63428
2020-01-12 14:00:00,4.500000000000837,-74.20000000000351,278.36572
2020-01-12 15:00:00,4.500000000000837,-74.20000000000351,277.9538
2020-01-12 16:00:00,4.500000000000837,-74.20000000000351,277.50458
2020-01-12 17:00:00,4.500000000000837,-74.20000000000351,277.30084
2020-01-12 18:00:00,4.500000000000837,-74.20000000000351,277.12555
2020-01-12 19:00:00,4.500000000000837,-74.20000000000351,278.3026
2020-01-12 20:00:00,4.500000000000837,-74.20000000000351,277.87354
2020-01-12 21:00:00,4.500000000000837,-74.20000000000351,278.16602
2020-01-12 22:00:00,4.500000000000837,-74.20000000000351,278.68195
2020-01-12 23:00:00,4.500000000000837,-74.20000000000351,279.80817
2020-01-13 00:00:00,4.500000000000837,-74.20000000000351,280.06042
2020-01-13 01:00:00,4.500000000000837,-74.20000000000351,280.30032
2020-01-13 02:00:00,4.500000000000837,-74.20000000000351,280.20355
2020-01-13 03:00:00,4.500000000000837,-74.20000000000351,280.088
2020-01-13 04:00:00,4.500000000000837,-74.20000000000351,279.94177
2020-01-13 05:00:00,4.500000000000837,-74.20000000000351,279.77203
2020-01-13 06:00:00,4.500000000000837,-74.20000000000351,279.58524
2020-01-13 07:00:00,4.500000000000837,-74.20000000000351,278.98654
2020-01-13 08:00:00,4.500000000000837,-74.20000000000351,278.85242
2020-01-13 09:00:00,4.500000000000837,-74.20000000000351,278.79727
2020-01-13 10:00:00,4.500000000000837,-74.20000000000351,278.74863
2020-01-13 11:00:00,4.500000000000837,-74.20000000000351,278.68134
2020-01-13 12:00:00,4.500000000000837,-74.20000000000351,278.79684
2020-01-13 13:00:00,4.500000000000837,-74.20000000000351,278.66046
2020-01-13 14:00:00,4.500000000000837,-74.20000000000351,278.27643
2020-01-13 15:00:00,4.500000000000837,-74.20000000000351,277.81558
2020-01-13 16:00:00,4.500000000000837,-74.20000000000351,277.50336
2020-01-13 17:00:00,4.500000000000837,-74.20000000000351,277.7265
2020-01-13 18:00:00,4.500000000000837,-74.20000000000351,277.56863
2020-01-13 19:00:00,4.500000000000837,-74.20000000000351,277.305
2020-01-13 20:00:00,4.500000000000837,-74.20000000000351,277.145
2020-01-13 21:00:00,4.500000000000837,-74.20000000000351,277.70636
2020-01-13 22:00:00,4.500000000000837,-74.20000000000351,278.95782
2020-01-13 23:00:00,4.500000000000837,-74.20000000000351,279.8796
2020-01-14 00:00:00,4.500000000000837,-74.20000000000351,280.06506
2020-01-14 01:00:00,4.500000000000837,-74.20000000000351,280.29175
2020-01-14 02:00:00,4.500000000000837,-74.20000000000351,280.56708
2020-01-14 03:00:00,4.500000000000837,-74.20000000000351,280.5747
2020-01-14 04:00:00,4.500000000000837,-74.20000000000351,280.5337
2020-01-14 05:00:00,4.500000000000837,-74.20000000000351,280.37943
2020-01-14 06:00:00,4.500000000000837,-74.20000000000351,280.24353
2020-01-14 07:00:00,4.500000000000837,-74.20000000000351,279.25635
2020-01-14 08:00:00,4.500000000000837,-74.20000000000351,279.0301
2020-01-14 09:00:00,4.500000000000837,-74.20000000000351,278.91028
2020-01-14 10:00:00,4.500000000000837,-74.20000000000351,278.90598
2020-01-14 11:00:00,4.500000000000837,-74.20000000000351,279.03012
2020-01-14 12:00:00,4.500000000000837,-74.20000000000351,279.42407
2020-01-14 13:00:00,4.500000000000837,-74.20000000000351,279.52466
2020-01-14 14:00:00,4.500000000000837,-74.20000000000351,279.02032
2020-01-14 15:00:00,4.500000000000837,-74.20000000000351,278.49786
2020-01-14 16:00:00,4.500000000000837,-74.20000000000351,278.23758
2020-01-14 17:00:00,4.500000000000837,-74.20000000000351,278.49896
2020-01-14 18:00:00,4.500000000000837,-74.20000000000351,278.54205
2020-01-14 19:00:00,4.500000000000837,-74.20000000000351,279.50824
2020-01-14 20:00:00,4.500000000000837,-74.20000000000351,278.77777
2020-01-14 21:00:00,4.500000000000837,-74.20000000000351,278.56995
2020-01-14 22:00:00,4.500000000000837,-74.20000000000351,279.02023
2020-01-14 23:00:00,4.500000000000837,-74.20000000000351,280.31342
2020-01-15 00:00:00,4.500000000000837,-74.20000000000351,280.63358
2020-01-15 01:00:00,4.500000000000837,-74.20000000000351,280.71466
2020-01-15 02:00:00,4.500000000000837,-74.20000000000351,280.63483
2020-01-15 03:00:00,4.500000000000837,-74.20000000000351,280.43488
2020-01-15 04:00:00,4.500000000000837,-74.20000000000351,280.16238
2020-01-15 05:00:00,4.500000000000837,-74.20000000000351,279.96915
2020-01-15 06:00:00,4.500000000000837,-74.20000000000351,279.797
2020-01-15 07:00:00,4.500000000000837,-74.20000000000351,277.25528
2020-01-15 08:00:00,4.500000000000837,-74.20000000000351,277.28156
2020-01-15 09:00:00,4.500000000000837,-74.20000000000351,277.3517
2020-01-15 10:00:00,4.500000000000837,-74.20000000000351,277.43384
2020-01-15 11:00:00,4.500000000000837,-74.20000000000351,277.5487
2020-01-15 12:00:00,4.500000000000837,-74.20000000000351,277.9818
2020-01-15 13:00:00,4.500000000000837,-74.20000000000351,278.5694
2020-01-15 14:00:00,4.500000000000837,-74.20000000000351,278.55426
2020-01-15 15:00:00,4.500000000000837,-74.20000000000351,278.20453
2020-01-15 16:00:00,4.500000000000837,-74.20000000000351,277.6878
2020-01-15 17:00:00,4.500000000000837,-74.20000000000351,277.44336
2020-01-15 18:00:00,4.500000000000837,-74.20000000000351,277.2976
2020-01-15 19:00:00,4.500000000000837,-74.20000000000351,278.0211
2020-01-15 20:00:00,4.500000000000837,-74.20000000000351,277.68286
2020-01-15 21:00:00,4.500000000000837,-74.20000000000351,277.67487
2020-01-15 22:00:00,4.500000000000837,-74.20000000000351,278.0587
2020-01-15 23:00:00,4.500000000000837,-74.20000000000351,279.35077
2020-01-16 00:00:00,4.500000000000837,-74.20000000000351,279.85413
2020-01-16 01:00:00,4.500000000000837,-74.20000000000351,280.0812
2020-01-16 02:00:00,4.500000000000837,-74.20000000000351,280.36322
2020-01-16 03:00:00,4.500000000000837,-74.20000000000351,280.2973
2020-01-16 04:00:00,4.500000000000837,-74.20000000000351,280.2211
2020-01-16 05:00:00,4.500000000000837,-74.20000000000351,280.0268
2020-01-16 06:00:00,4.500000000000837,-74.20000000000351,279.80804
2020-01-16 07:00:00,4.500000000000837,-74.20000000000351,278.65594
2020-01-16 08:00:00,4.500000000000837,-74.20000000000351,278.6181
2020-01-16 09:00:00,4.500000000000837,-74.20000000000351,278.61194
2020-01-16 10:00:00,4.500000000000837,-74.20000000000351,278.58533
2020-01-16 11:00:00,4.500000000000837,-74.20000000000351,278.58746
2020-01-16 12:00:00,4.500000000000837,-74.20000000000351,278.81476
2020-01-16 13:00:00,4.500000000000837,-74.20000000000351,279.05142
2020-01-16 14:00:00,4.500000000000837,-74.20000000000351,279.03522
2020-01-16 15:00:00,4.500000000000837,-74.20000000000351,278.56036
2020-01-16 16:00:00,4.500000000000837,-74.20000000000351,277.88025
2020-01-16 17:00:00,4.500000000000837,-74.20000000000351,277.51434
2020-01-16 18:00:00,4.500000000000837,-74.20000000000351,277.2363
2020-01-16 19:00:00,4.500000000000837,-74.20000000000351,278.7873
2020-01-16 20:00:00,4.500000000000837,-74.20000000000351,278.39227
2020-01-16 21:00:00,4.500000000000837,-74.20000000000351,278.33087
2020-01-16 22:00:00,4.500000000000837,-74.20000000000351,278.16943
2020-01-16 23:00:00,4.500000000000837,-74.20000000000351,279.47107
2020-01-17 00:00:00,4.500000000000837,-74.20000000000351,279.71014
2020-01-17 01:00:00,4.500000000000837,-74.20000000000351,280.03906
2020-01-17 02:00:00,4.500000000000837,-74.20000000000351,280.05978
2020-01-17 03:00:00,4.500000000000837,-74.20000000000351,280.02655
2020-01-17 04:00:00,4.500000000000837,-74.20000000000351,279.98633
2020-01-17 05:00:00,4.500000000000837,-74.20000000000351,279.9266
2020-01-17 06:00:00,4.500000000000837,-74.20000000000351,279.8482
2020-01-17 07:00:00,4.500000000000837,-74.20000000000351,279.0668
2020-01-17 08:00:00,4.500000000000837,-74.20000000000351,279.2599
2020-01-17 09:00:00,4.500000000000837,-74.20000000000351,279.42316
2020-01-17 10:00:00,4.500000000000837,-74.20000000000351,279.49316
2020-01-17 11:00:00,4.500000000000837,-74.20000000000351,279.57697
2020-01-17 12:00:00,4.500000000000837,-74.20000000000351,279.8871
2020-01-17 13:00:00,4.500000000000837,-74.20000000000351,280.1186
